dt,absolute_humidity,accxnegmax,accxposmax,accynegmax,accyposmax,accznegmax,acczposmax,batt,co2,dewpoint,humidity,laeqx,lafmax,lafmin,light,pm10p0,pm1p0,pm2p5,pm4p0,pressure,rsrp,shock,snr,temperature,tvoc,uptime
2024-12-11 17:21:52.940Z,7.542147440552896,,,,,,,50,972,6.849589,66.23320770263672,42.268367767333984,48.8071403503418,35.497867584228516,,,,,,1010.3737182617188,-82.0,,-2.0,13.002619743347168,4,268330
2024-12-11 17:31:54.700Z,7.467117026655893,,,,,,,50,967,6.6909537,66.47124481201172,42.67048263549805,54.87330627441406,35.24872970581055,,,,,,1010.4348754882812,-105.0,,-2.0,12.781062126159668,0,268930
2024-12-11 17:41:53.827Z,7.4334721617500925,,,,,,,50,957,6.6136875,66.97479248046875,46.148624420166016,67.81385040283203,35.45991897583008,,145.23121643066406,14.877727508544922,73.64323425292969,119.8269271850586,1010.34765625,-103.0,,-2.0,12.584681510925293,0,269530
2024-12-11 17:51:55.018Z,7.4323420744578526,,,,,,,50,956,6.601382,67.67365264892578,45.46457290649414,55.439815521240234,35.47768020629883,,,,,,1010.4097290039062,-104.0,,-1.0,12.413477897644043,0,270130
2024-12-11 18:01:54.458Z,7.345267579769211,,,,,,,50,959,6.418602,67.69502258300781,43.20022964477539,56.10811233520508,34.447750091552734,,,,,,1010.5103149414062,-83.0,,-1.0,12.217097282409668,0,270730
2024-12-11 18:11:53.750Z,7.205774325697955,,,,,,,50,951,6.1266766,67.38678741455078,42.036739349365234,51.6051139831543,33.811153411865234,,,,,,1010.4281616210938,-83.0,,-2.0,11.980433464050293,2,271330
2024-12-11 18:21:53.259Z,7.079631897920196,,,,,,,50,932,5.8564296,67.24640655517578,41.24290084838867,54.08387756347656,33.772823333740234,,,,,,1010.4781494140625,-84.0,,-3.0,11.728663444519043,0,271930
2024-12-11 18:31:52.700Z,6.9447152168816535,,,,,,,50,910,5.5637197,67.02362060546875,41.072696685791016,49.11641311645508,33.32463455200195,,,,,,1010.546875,-83.0,,-4.0,11.471857070922852,3,272530
2024-12-11 18:41:52.951Z,6.816716450724487,,,,,,,50,890,5.2809052,66.84661865234375,41.494503021240234,49.8289680480957,33.65285873413086,,27.76251220703125,3.931372880935669,14.713326454162598,23.131772994995117,1010.46337890625,-86.0,,-2.0,11.215052604675293,1,273131
2024-12-11 18:51:53.799Z,6.704752155916942,,,,,,,50,873,5.028947,66.74591064453125,41.2313346862793,53.79566955566406,33.15018844604492,,,,,,1010.4937133789062,-83.0,,-3.0,10.973353385925293,2,273730
2024-12-11 19:01:54.618Z,6.554919473881491,,,,,,,50,857,4.688749,66.41326141357422,41.16512680053711,47.12355422973633,33.14925765991211,,,,,,1010.5172119140625,-101.0,,-3.0,10.691370964050293,5,274330
2024-12-11 19:11:53.582Z,6.500344770586733,,,,,,,50,852,4.556132,66.80084228515625,41.1442985534668,45.51911544799805,33.13858413696289,,,,,,1010.584228515625,-82.0,,-2.0,10.464777946472168,0,274930
2024-12-11 19:21:52.461Z,6.446961079783102,,,,,,,50,851,4.4259014,67.15790557861328,41.1677360534668,48.328670501708984,33.53388595581055,,,,,,1010.6425170898438,-83.0,,-1.0,10.248255729675293,0,275530
2024-12-11 19:31:55.577Z,6.38064983905132,,,,,,,50,852,4.266283,67.35626983642578,41.49894332885742,52.51883316040039,33.570194244384766,,,,,,1010.7371215820312,-101.0,,-3.0,10.036768913269043,0,276130
2024-12-11 19:41:53.264Z,6.32452341824822,,,,,,,50,853,4.1291876,67.59430694580078,41.9481086730957,50.2577018737793,33.05318832397461,,6.098228931427002,1.3475959300994873,3.5148439407348633,5.181467533111572,1010.7631225585938,-85.0,,2.0,9.840388298034668,0,276731
2024-12-11 19:51:52.944Z,6.272172099201703,,,,,,,50,858,4.001719,67.71943664550781,41.081546783447266,46.684322357177734,33.07146072387695,,,,,,1010.780029296875,-84.0,,-2.0,9.679255485534668,3,277330
2024-12-11 20:01:53.259Z,6.204933604725598,,,,,,,50,869,3.8379421,67.78657531738281,41.23708724975586,49.71498489379883,32.88750076293945,,,,,,1010.7103881835938,-84.0,,-2.0,9.492945671081543,1,277930
2024-12-11 20:11:54.457Z,6.168680888477388,,,,,,,50,883,3.7445288,68.16804504394531,41.16311264038086,47.83640670776367,33.31917953491211,,,,,,1010.8421020507812,-100.0,,3.0,9.311671257019043,2,278530
2024-12-11 20:21:53.992Z,6.141352934217958,,,,,,,50,892,3.6730566,68.51900482177734,41.6290397644043,53.314353942871094,33.49564743041992,,,,,,1010.78466796875,-89.0,,-2.0,9.160609245300293,2,279130
2024-12-11 20:31:53.096Z,6.102733177428988,,,,,,,50,903,3.5748765,68.76619720458984,41.12625503540039,46.274356842041016,33.07192611694336,,,,,,1010.7974853515625,-89.0,,0.0,9.004511833190918,5,279730
2024-12-11 20:41:53.115Z,6.078336175388712,,,,,,,50,919,3.5113878,69.01950073242188,41.37116622924805,48.87613296508789,32.93754196166992,,2.3541598320007324,1.6453748941421509,2.014603853225708,2.2336628437042236,1010.7861938476562,-91.0,,-3.0,8.883662223815918,5,280331
2024-12-11 20:51:54.316Z,6.022224162837829,,,,,,,50,934,3.3736176,68.88827514648438,40.95094299316406,45.28501510620117,32.771541595458984,,,,,,1010.733154296875,-92.0,,-4.0,8.767847061157227,2,280930
2024-12-11 21:01:55.286Z,6.014942497851717,,,,,,,50,945,3.349841,69.33688354492188,41.06985855102539,45.75446701049805,32.763301849365234,,,,,,1010.7284545898438,-93.0,,-6.0,8.646998405456543,1,281530
2024-12-11 21:11:52.059Z,5.976706811408316,,,,,,,50,962,3.2532635,69.4070816040039,41.110469818115234,48.37210464477539,33.25710678100586,,,,,,1010.8535766601562,-91.0,,-2.0,8.531184196472168,1,282130
2024-12-11 21:21:51.977Z,5.941088577382818,,,,,,,50,974,3.162707,69.4833755493164,41.124874114990234,49.51984786987305,32.95936965942383,,,,,,1010.9744262695312,-89.0,,-3.0,8.420405387878418,0,282730
2024-12-11 21:31:52.552Z,5.913502020760116,,,,,,,50,986,3.0920188,69.5627212524414,41.12691879272461,46.18568801879883,33.26534652709961,,,,,,1010.862060546875,-90.0,,-1.0,8.329768180847168,0,283330
2024-12-11 21:41:52.458Z,5.889426515464405,,,,,,,50,997,3.028951,69.7275161743164,41.186649322509766,49.2652702331543,32.83091354370117,,3.7385239601135254,0.8309869766235352,2.1576077938079834,3.177506923675537,1010.8247680664062,-90.0,,1.0,8.229060173034668,1,283931
2024-12-11 21:51:53.817Z,5.871198553171913,,,,,,,50,1011,2.9816601,69.8038101196289,41.078189849853516,46.40024185180664,32.88080596923828,,,,,,1010.7919921875,-101.0,,6.0,8.163599967956543,0,284530
2024-12-11 22:01:54.218Z,5.86055169147183,,,,,,,50,1019,2.9508917,70.10594177246094,41.01802444458008,45.709041595458984,32.887020111083984,,,,,,1010.9058837890625,-83.0,,2.0,8.067927360534668,3,285130
2024-12-11 22:11:52.943Z,5.834897549454177,,,,,,,50,1030,2.884688,70.16087341308594,41.07194137573242,45.397029876708984,32.86452865600586,,,,,,1010.8818969726562,-85.0,,1.0,7.987360954284668,2,285730
2024-12-11 22:21:53.597Z,5.822086859519569,,,,,,,50,1041,2.8491156,70.39280700683594,41.10065841674805,45.59769058227539,32.59736251831055,,,,,,1010.8029174804688,-102.0,,6.0,7.901759624481201,3,286330
2024-12-11 22:31:51.898Z,5.7956670568107365,,,,,,,50,1043,2.7799165,70.50572967529297,41.10764694213867,47.6877555847168,32.8597297668457,,,,,,1010.7928466796875,-103.0,,1.0,7.806086540222168,3,286930
2024-12-11 22:41:52.297Z,5.766321842071015,,,,,,,50,1042,2.7038755,70.53624725341797,41.19725799560547,49.49946212768555,32.962215423583984,,3.3891499042510986,0.8724069595336914,2.0255839824676514,2.905263900756836,1010.746826171875,-100.0,,4.0,7.720484733581543,2,287531
2024-12-11 22:51:52.220Z,5.753123311135568,,,,,,,50,1038,2.6689484,70.60338592529297,41.084720611572266,45.3215217590332,32.72977828979492,,,,,,1010.6082763671875,-102.0,,7.0,7.670130729675293,0,288130
2024-12-11 23:01:52.062Z,5.706757042393461,,,,,,,50,1032,2.5492609,70.53624725341797,41.11515426635742,45.28019332885742,33.0009880065918,,,,,,1010.5424194335938,-102.0,,4.0,7.559351921081543,0,288730
2024-12-11 23:11:51.898Z,5.672004629199742,,,,,,,50,1018,2.4586403,70.51793670654297,41.069889068603516,45.28787612915039,32.837650299072266,,,,,,1010.515625,-101.0,,4.0,7.468714714050293,3,289330
2024-12-11 23:21:53.455Z,5.643903672496665,,,,,,,50,1007,2.3843977,70.55760955810547,41.06809616088867,45.71089553833008,32.770565032958984,,,,,,1010.4917602539062,-101.0,,2.0,7.383112907409668,1,289930
2024-12-11 23:31:51.739Z,5.628643200750289,,,,,,,50,1004,2.3416595,70.78038787841797,41.04098892211914,45.169559478759766,32.770084381103516,,,,,,1010.48974609375,-102.0,,7.0,7.292475700378418,4,290530
2024-12-11 23:41:53.740Z,5.608823008075086,,,,,,,50,1003,2.288494,70.85363006591797,41.28974533081055,49.25264358520508,32.89179611206055,,7.2501935958862305,0.8311769962310791,3.72810697555542,6.000316619873047,1010.408447265625,-103.0,,7.0,7.221980571746826,7,291131
2024-12-11 23:51:51.897Z,5.579353468573195,,,,,,,50,1002,2.2117386,70.73461151123047,41.09733963012695,46.277217864990234,32.740962982177734,,,,,,1010.52197265625,-103.0,,-6.0,7.166590690612793,2,291730
2024-12-12 00:01:52.697Z,5.564467505708451,,,,,,,50,999,2.1706464,70.86888885498047,41.10848617553711,45.53951644897461,33.026424407958984,,,,,,1010.4476928710938,-89.0,,-2.0,7.096095561981201,0,292330
2024-12-12 00:11:52.059Z,5.542565987962371,,,,,,,50,995,2.1120152,70.89025115966797,41.14387893676758,46.08816146850586,32.801517486572266,,,,,,1010.282958984375,-88.0,,2.0,7.030634880065918,0,292930
2024-12-12 00:21:51.979Z,5.536665023910755,,,,,,,50,992,2.0950258,71.0001220703125,41.14052200317383,45.948612213134766,32.9427604675293,,,,,,1010.2560424804688,-87.0,,2.0,6.990351676940918,2,293530
2024-12-12 00:31:51.822Z,5.508917624812715,,,,,,,50,993,2.021322,70.94518280029297,41.24033737182617,47.5180778503418,32.78315353393555,,,,,,1010.198974609375,-87.0,,2.0,6.924891948699951,2,294130
2024-12-12 00:41:51.654Z,5.491869717937015,,,,,,,50,995,1.9753737,70.95738983154297,41.34969711303711,49.242252349853516,32.72977828979492,,8.767309188842773,2.3721837997436523,5.307379722595215,7.53948974609375,1010.2063598632812,-87.0,,2.0,6.874537944793701,5,294731
2024-12-12 00:51:52.071Z,5.474588308922913,,,,,,,50,995,1.9294854,70.89635467529297,41.160030364990234,45.28960037231445,33.140438079833984,,,,,,1010.24169921875,-88.0,,1.0,6.839289665222168,2,295330
2024-12-12 01:01:51.977Z,5.454002015335556,,,,,,,50,995,1.8732221,70.95433807373047,41.1634407043457,45.75175094604492,32.63680648803711,,,,,,1010.2493286132812,-87.0,,2.0,6.768794536590576,0,295930
2024-12-12 01:11:51.815Z,5.450035954365081,,,,,,,50,996,1.860251,71.1588134765625,41.1553840637207,45.282833099365234,32.93943405151367,,,,,,1010.242919921875,-88.0,,1.0,6.713404655456543,2,296530
2024-12-12 01:21:51.657Z,5.4346832850278455,,,,,,,50,999,1.8177749,71.2381591796875,41.23575973510742,45.38093185424805,33.00852584838867,,,,,,1010.1226196289062,-86.0,,2.0,6.652979850769043,1,297130
2024-12-12 01:31:51.575Z,5.4150234602347105,,,,,,,50,1002,1.7638521,71.283935546875,41.16243362426758,45.30734634399414,33.048030853271484,,,,,,1010.0321044921875,-86.0,,2.0,6.587519645690918,0,297730
2024-12-12 01:41:51.992Z,5.4060642922742685,,,,,,,50,1008,1.7397149,71.259521484375,41.459712982177734,49.35452651977539,33.12557601928711,,3.8015849590301514,1.2440218925476074,2.427257776260376,3.31387996673584,1009.9429931640625,-87.0,,2.0,6.567378997802734,3,298331
2024-12-12 01:51:51.814Z,5.39549692075919,,,,,,,50,1019,1.7106289,71.283935546875,41.414058685302734,49.12187576293945,33.019832611083984,,,,,,1009.9058837890625,-86.0,,2.0,6.532130718231201,1,298930
2024-12-12 02:01:51.828Z,5.395776220002464,,,,,,,50,1038,1.709592,71.4517822265625,41.29488754272461,48.933589935302734,32.48445510864258,,,,,,1009.7947998046875,-86.0,,1.0,6.496882915496826,2,299530
2024-12-12 02:11:51.736Z,5.392308960661985,,,,,,,50,1056,1.6981096,71.64099884033203,41.3888053894043,50.45383071899414,32.73366928100586,,,,,,1009.6956787109375,-85.0,,1.0,6.446528911590576,3,300130
2024-12-12 02:21:51.575Z,5.39440447336484,,,,,,,50,1068,1.7015327,71.85767364501953,41.10593032836914,46.2916374206543,32.859249114990234,,,,,,1009.6682739257812,-85.0,,2.0,6.406245708465576,0,300730
2024-12-12 02:31:51.415Z,5.380393654009611,,,,,,,50,1076,1.663482,71.83631896972656,41.12582778930664,45.293148040771484,32.32938003540039,,,,,,1009.4874877929688,-84.0,,2.0,6.370997905731201,3,301330
2024-12-12 02:41:51.816Z,5.357924303485833,,,,,,,50,1084,1.6025987,71.77222442626953,41.734798431396484,59.66853713989258,32.63189697265625,,1.9585208892822266,0.7960509657859802,1.3411839008331299,1.7394479513168335,1009.2027587890625,-84.0,,2.0,6.320643901824951,1,301931
2024-12-12 02:51:51.742Z,5.324153376115433,,,,,,,50,1087,1.5129377,71.4609375,41.3722038269043,47.745479583740234,33.1022834777832,,,,,,1009.1275024414062,-85.0,,2.0,6.290430545806885,0,302530
2024-12-12 03:01:51.579Z,5.311458792062874,,,,,,,50,1087,1.4769442,71.54944610595703,41.46005630493164,47.00290298461914,32.93040084838867,,,,,,1009.1151123046875,-85.0,,2.0,6.235041618347168,5,303130
2024-12-12 03:11:51.656Z,5.309833924010953,,,,,,,50,1088,1.4699674,71.78748321533203,41.21610641479492,45.68661880493164,32.76620864868164,,,,,,1009.0765380859375,-85.0,,1.0,6.179652690887451,2,303730
2024-12-12 03:21:51.655Z,5.310518229389872,,,,,,,50,1093,1.4695498,72.01026153564453,41.5258674621582,49.32756423950195,33.19135665893555,,,,,,1008.9781494140625,-86.0,,2.0,6.134333610534668,5,304330
2024-12-12 03:31:51.496Z,5.299112268260184,,,,,,,50,1102,1.4381208,71.99805450439453,41.343257904052734,45.71962356567383,33.312808990478516,,,,,,1008.8167724609375,-85.0,,2.0,6.104121685028076,6,304930
2024-12-12 03:41:51.902Z,5.289826375073201,,,,,,,50,1109,1.4129555,71.94312286376953,42.07328414916992,59.852352142333984,33.35911178588867,,6.061049938201904,0.841742992401123,3.2025089263916016,5.046644687652588,1008.7130737304688,-85.0,,2.0,6.089014530181885,6,305531
2024-12-12 03:51:51.336Z,5.28149869836343,,,,,,,50,1118,1.3900354,71.92481231689453,41.44929885864258,45.5367317199707,33.51700973510742,,,,,,1008.6138305664062,-85.0,,1.0,6.068873882293701,3,306130
2024-12-12 04:01:52.322Z,5.262560988637619,,,,,,,50,1126,1.3373412,71.92786407470703,41.58061599731445,48.16030502319336,33.17519760131836,,,,,,1008.4474487304688,-85.0,,0.0,6.01348352432251,2,306730
2024-12-12 04:11:51.255Z,5.240025017487721,,,,,,,50,1132,1.2754345,71.83325958251953,41.56959915161133,47.01870346069336,33.609432220458984,,,,,,1008.3627319335938,-85.0,,3.0,5.968165874481201,1,307330
2024-12-12 04:21:51.658Z,5.232968858010639,,,,,,,50,1137,1.2552348,71.87903594970703,41.50242233276367,45.82437515258789,33.388484954833984,,,,,,1007.9883422851562,-84.0,,2.0,5.937952995300293,1,307930
2024-12-12 04:31:51.496Z,5.2169188921511545,,,,,,,50,1139,1.2105805,71.84851837158203,41.82851791381836,46.376399993896484,33.78791427612305,,,,,,1008.0625610351562,-84.0,,3.0,5.897669792175293,4,308530
2024-12-12 04:41:51.338Z,5.221061295564074,,,,,,,50,1140,1.219446,72.12013244628906,42.76278305053711,60.194095611572266,34.41293716430664,,6.874766826629639,1.4801419973373413,3.939586877822876,5.833164691925049,1008.1005249023438,-84.0,,3.0,5.852351665496826,5,309131
2024-12-12 04:51:51.260Z,5.206788684523836,,,,,,,50,1141,1.1821103,71.85157012939453,42.10307693481445,47.06096267700195,34.853084564208984,,,,,,1008.0347290039062,-85.0,,2.0,5.867457866668701,3,309730
2024-12-12 05:01:51.656Z,5.2593327525999225,,,,,,,50,1138,1.3205644,72.6969223022461,47.2971305847168,64.23748779296875,35.43928146362305,,,,,,1008.0314331054688,-82.0,,3.0,5.842280864715576,5,310331
2024-12-12 05:11:51.504Z,5.350983210723918,,,,,,,50,1144,1.5629324,73.79251861572266,48.291683197021484,64.42683410644531,37.959590911865234,,,,,,1008.1183471679688,-83.0,,3.0,5.877528667449951,1,310930
2024-12-12 05:21:51.415Z,5.465114602860143,,,,,,,50,1148,1.860281,75.09258270263672,52.16592025756836,70.1659927368164,38.52705764770508,,,,,,1007.9830322265625,-82.0,,2.0,5.932917594909668,4,311530
2024-12-12 05:31:51.512Z,5.486242489855036,,,,,,,50,1162,1.9159416,75.20854949951172,50.57365798950195,68.80303955078125,38.53279495239258,,,,,,1008.0471801757812,-83.0,,2.0,5.968165874481201,5,312130
2024-12-12 05:41:51.336Z,5.564149121146559,,,,,,,50,1166,2.1162598,75.97455596923828,51.955875396728516,71.5470199584961,38.192081451416016,,129.61766052246094,13.631461143493652,65.93245697021484,107.01781463623047,1008.216796875,-83.0,,3.0,6.028590679168701,4,312731
2024-12-12 05:51:51.177Z,5.616375232493022,,,,,,,50,1167,2.2523925,76.15766143798828,55.7033805847168,75.40701293945312,38.08555221557617,,,,,,1008.2299194335938,-83.0,,2.0,6.134333610534668,3,313330
2024-12-12 06:01:51.658Z,5.602830687349121,,,,,,,50,1164,2.220759,75.74871826171875,48.050533294677734,62.87877655029297,42.06949996948242,,,,,,1008.3441162109375,-84.0,,3.0,6.179652690887451,2,313930
2024-12-12 06:11:51.045Z,5.630892249645633,,,,,,,50,1160,2.2923224,75.97760772705078,46.2166862487793,69.52458953857422,38.36677932739258,,,,,,1008.44677734375,-85.0,,2.0,6.209864616394043,6,314530
2024-12-12 06:21:51.339Z,5.699035852041497,,,,,,,50,1153,2.4659543,76.41706085205078,58.8172607421875,76.13724517822266,38.8076286315918,,,,,,1008.6150512695312,-85.0,,1.0,6.305537700653076,5,315130
2024-12-12 06:31:51.336Z,5.826677379348305,,,,,,,50,1150,2.7861485,77.25936126708984,54.88176345825195,72.15899658203125,38.14106369018555,,,,,,1008.7227783203125,-83.0,,2.0,6.476740837097168,4,315730
2024-12-12 06:41:51.255Z,5.950920948906705,,,,,,,50,1147,3.0949967,77.77511596679688,47.54755783081055,62.20889663696289,37.34528732299805,,80.93307495117188,8.603397369384766,41.221866607666016,66.84082794189453,1008.94970703125,-85.0,,-1.0,6.698298931121826,8,316331
2024-12-12 06:51:51.103Z,6.062283951403483,,,,,,,50,1136,3.3727088,77.68966674804688,45.41305923461914,62.99199295043945,36.57767868041992,,,,,,1009.1099243164062,-84.0,,3.0,7.000422954559326,21,316930
2024-12-12 07:01:50.938Z,6.138946475478823,,,,,,,50,1099,3.5636258,77.42415618896484,43.0901985168457,55.85789489746094,36.12051010131836,,,,,,1009.2437133789062,-84.0,,1.0,7.247157573699951,27,317530
2024-12-12 07:11:51.347Z,6.203792911384238,,,,,,,50,1030,3.7262797,76.95417785644531,43.70101547241211,54.151371002197266,35.93001937866211,,,,,,1009.3255004882812,-84.0,,1.0,7.503962993621826,31,318130
2024-12-12 07:21:51.341Z,6.260017382263286,,,,,,,50,973,3.8678987,76.40180206298828,43.05106735229492,53.1126823425293,36.30562210083008,,,,,,1009.4406127929688,-83.0,,1.0,7.755732536315918,33,318730
2024-12-12 07:31:51.373Z,6.30090042943439,,,,,,,50,854,3.9743261,75.64190673828125,42.8599967956543,51.57303237915039,36.230167388916016,,,,,,1009.5126953125,-84.0,,1.0,8.012537956237793,36,319330
2024-12-12 07:41:51.261Z,6.321882856673397,,,,,,,50,758,4.0342417,74.77519226074219,43.859249114990234,59.47367477416992,36.5196647644043,,15.15404224395752,1.5972239971160889,7.710447788238525,12.51254653930664,1009.6890258789062,-84.0,,1.0,8.244166374206543,40,319931
2024-12-12 07:51:51.339Z,6.371208466183331,,,,,,,50,694,4.159021,74.13126373291016,42.606204986572266,50.73879623413086,36.41457748413086,,,,,,1009.7545776367188,-83.0,,2.0,8.500971794128418,41,320530
2024-12-12 08:01:51.268Z,6.399276683470815,,,,,,,50,654,4.2322497,73.55447387695312,42.86246109008789,53.59939193725586,36.65298080444336,,,,,,1009.583740234375,-83.0,,1.0,8.692316055297852,44,321130
2024-12-12 08:11:51.098Z,6.4107957242646725,,,,,,,50,603,4.2685246,72.7945785522461,43.039127349853516,52.28461456298828,36.32913589477539,,,,,,1009.5963745117188,-83.0,,2.0,8.883662223815918,48,321730
2024-12-12 08:21:51.023Z,6.424992258595417,,,,,,,50,555,4.310197,72.12013244628906,42.81717300415039,49.56074142456055,36.4171257019043,,,,,,1009.6193237304688,-84.0,,1.0,9.064936637878418,50,322330
2024-12-12 08:31:50.861Z,6.413323397521083,,,,,,,50,535,4.292162,71.3480224609375,43.46321487426758,54.54263687133789,36.6545295715332,,,,,,1009.8492431640625,-83.0,,3.0,9.205927848815918,52,322930
2024-12-12 08:41:51.273Z,6.403164605000062,,,,,,,50,517,4.277754,70.57897186279297,43.02877426147461,53.43491744995117,36.46442794799805,,6.061129570007324,1.6606199741363525,3.681238889694214,5.21658182144165,1010.0375366210938,-83.0,,1.0,9.351954460144043,52,323531
2024-12-12 08:51:51.273Z,6.404717756978268,,,,,,,50,510,4.290294,69.8801040649414,43.27106857299805,49.034427642822266,36.75461959838867,,,,,,1010.1085815429688,-85.0,,1.0,9.513087272644043,53,324130
2024-12-12 09:01:51.181Z,6.390489805008771,,,,,,,50,504,4.264547,69.26058959960938,42.556034088134766,46.33371353149414,36.53632736206055,,,,,,1010.1754150390625,-84.0,,1.0,9.618830680847168,49,324730
2024-12-12 09:11:51.026Z,6.365418355417051,,,,,,,50,494,4.213623,68.59529876708984,42.4819221496582,47.36146926879883,36.3570671081543,,,,,,1010.2102661132812,-84.0,,2.0,9.709467887878418,44,325330
2024-12-12 09:21:50.856Z,6.349455905140684,,,,,,,50,480,4.1823964,68.07649230957031,42.71482467651367,50.94541549682617,36.44572830200195,,,,,,1010.3492431640625,-84.0,,1.0,9.790034294128418,48,325930
2024-12-12 09:31:50.778Z,6.3308572603774715,,,,,,,50,472,4.1454473,67.51190948486328,43.09953689575195,55.14752197265625,36.52878189086914,,,,,,1010.3723754882812,-83.0,,1.0,9.875636100769043,44,326530
2024-12-12 09:41:51.177Z,6.322812639165024,,,,,,,50,464,4.1310472,67.14875030517578,43.03483200073242,51.92490005493164,36.609493255615234,,5.354146957397461,0.9974619746208191,2.9774169921875,4.510721683502197,1010.4210815429688,-84.0,,1.0,9.941096305847168,38,327131
2024-12-12 09:51:51.119Z,6.323004945755848,,,,,,,50,458,4.1383486,66.64215087890625,48.42142868041992,71.43928527832031,36.49824142456055,,,,,,1010.5855102539062,-85.0,,2.0,10.061945915222168,41,327730
2024-12-12 10:01:50.936Z,6.320104563182787,,,,,,,50,465,4.1346774,66.40105438232422,42.78493881225586,51.75934982299805,35.99074935913086,,,,,,1010.787353515625,-84.0,,2.0,10.112299919128418,38,328330
2024-12-12 10:11:50.776Z,6.333158742408437,,,,,,,50,475,4.1689544,66.18132781982422,43.63730239868164,53.12394332885742,36.32334899902344,,,,,,1010.7682495117188,-85.0,,1.0,10.197901725769043,41,328930
2024-12-12 10:21:50.697Z,6.310325779738132,,,,,,,50,473,4.1209383,65.69303894042969,42.70442199707031,51.298213958740234,36.42476272583008,,,,,,1010.9075317382812,-85.0,,3.0,10.258326530456543,38,329530
2024-12-12 10:31:51.113Z,6.302233205547572,,,,,,,50,465,4.107256,65.27799224853516,42.52737045288086,47.94853591918945,36.28916549682617,,,,,,1010.8402709960938,-84.0,,1.0,10.338892936706543,40,330130
2024-12-12 10:41:50.935Z,6.29751200455544,,,,,,,50,459,4.1008954,64.92093658447266,43.05299758911133,53.6740608215332,36.619136810302734,,1.0754249095916748,0.5614339709281921,0.8091199994087219,0.9809219837188721,1011.0442504882812,-84.0,,1.0,10.414423942565918,40,330731
2024-12-12 10:51:50.855Z,6.307878305962581,,,,,,,50,455,4.130945,64.55776977539062,43.336429595947266,51.94746398925781,36.405338287353516,,,,,,1011.3661499023438,-83.0,,0.0,10.530238151550293,35,331330
2024-12-12 11:01:50.704Z,6.29746762569398,,,,,,,50,457,4.110585,64.2281723022461,44.44597244262695,60.079097747802734,36.715030670166016,,,,,,1011.4934692382812,-85.0,,0.0,10.585627555847168,38,331930
2024-12-12 11:11:50.618Z,6.306427853318022,,,,,,,50,461,4.1354537,63.99624252319336,42.66221237182617,47.59164047241211,36.58048629760742,,,,,,1011.5143432617188,-84.0,,2.0,10.666193962097168,35,332530
2024-12-12 11:21:51.029Z,6.312400447040977,,,,,,,50,465,4.153271,63.755149841308594,42.838130950927734,49.299869537353516,36.36603927612305,,,,,,1011.6631469726562,-85.0,,1.0,10.741724967956543,39,333130
2024-12-12 11:31:50.936Z,6.312499576182917,,,,,,,50,466,4.1578283,63.45607376098633,45.00301742553711,53.857093811035156,36.55451583862305,,,,,,1011.7423706054688,-85.0,,2.0,10.817255973815918,35,333730
2024-12-12 11:41:50.777Z,6.360494084447505,,,,,,,50,483,4.270437,63.61781692504883,42.847434997558594,50.4939079284668,35.90134811401367,,1.7023189067840576,0.847862958908081,1.2569009065628052,1.544253945350647,1011.7647094726562,-84.0,,1.0,10.897822380065918,38,334331
2024-12-12 11:51:50.616Z,6.384469679356875,,,,,,,50,491,4.330775,63.39808654785156,42.28254699707031,46.336971282958984,36.01711654663086,,,,,,1011.9404907226562,-83.0,,2.0,11.013636589050293,44,334930
2024-12-12 12:01:50.534Z,6.386190811635676,,,,,,,50,490,4.3372307,63.23634338378906,42.317134857177734,48.3969841003418,36.145503997802734,,,,,,1012.0318603515625,-84.0,,1.0,11.058955192565918,43,335530
2024-12-12 12:11:50.945Z,6.399433123131759,,,,,,,50,487,4.3708572,63.0898551940918,42.77315902709961,58.65708923339844,36.16060256958008,,,,,,1012.1686401367188,-85.0,,1.0,11.129450798034668,42,336130
2024-12-12 12:21:51.039Z,6.398265572209317,,,,,,,50,480,4.3708653,62.9006462097168,44.15683364868164,53.4250373840332,36.639957427978516,,,,,,1012.4390258789062,-85.0,,1.0,11.174769401550293,45,336730
2024-12-12 12:31:50.378Z,6.400593817846908,,,,,,,50,468,4.378963,62.72669219970703,43.11698532104492,50.15488052368164,36.175350189208984,,,,,,1012.6720581054688,-85.0,,2.0,11.225123405456543,47,337330
2024-12-12 12:41:50.777Z,6.4049672297889435,,,,,,,50,466,4.3907475,62.63208770751953,42.29072952270508,48.43178176879883,35.9910774230957,,6.383133888244629,0.7917669415473938,3.317326784133911,5.295175552368164,1012.8353881835938,-84.0,,2.0,11.260371208190918,50,337931
2024-12-12 12:51:50.695Z,6.412223732555007,,,,,,,50,462,4.4112744,62.409305572509766,42.076602935791016,46.094539642333984,36.243167877197266,,,,,,1013.0189208984375,-84.0,,1.0,11.335902214050293,50,338530
2024-12-12 13:01:50.535Z,6.399488683864677,,,,,,,50,457,4.3831806,62.265869140625,42.789608001708984,52.29106521606445,36.01345443725586,,,,,,1013.1631469726562,-84.0,,1.0,11.340937614440918,51,339130
2024-12-12 13:11:50.570Z,6.392858662427774,,,,,,,50,455,4.369837,62.1041259765625,42.437320709228516,51.222530364990234,36.23862075805664,,,,,,1013.1865844726562,-84.0,,1.0,11.366114616394043,46,339730
